Date,Time,NadirX-NAD83,NadirY-NAD83,Depth
6/6/2016,16:12:37,376786.5403,4625233.921,6.6
6/6/2016,16:12:38,376784.7303,4625231.441,6.7
6/6/2016,16:12:39,376782.9103,4625228.971,6.9
6/6/2016,16:12:40,376781.0803,4625226.491,7
6/6/2016,16:12:41,376779.2603,4625224.021,6.9
6/6/2016,16:12:42,376777.4303,4625221.551,6.8
6/6/2016,16:12:43,376775.6003,4625219.081,6.8
6/6/2016,16:12:44,376773.7703,4625216.611,7.2
6/6/2016,16:12:45,376771.9303,4625214.131,7.4
6/6/2016,16:12:46,376770.1003,4625211.651,7.3
6/6/2016,16:12:47,376768.2703,4625209.161,7.2
6/6/2016,16:12:48,376766.4403,4625206.671,7
6/6/2016,16:12:49,376764.6103,4625204.181,7.1
6/6/2016,16:12:51,376762.7703,4625201.671,7.2
6/6/2016,16:12:52,376760.9403,4625199.171,7.1
6/6/2016,16:12:53,376759.1003,4625196.661,7
6/6/2016,16:12:54,376757.2603,4625194.141,7.1
6/6/2016,16:12:55,376755.4103,4625191.621,7
6/6/2016,16:12:56,376753.5603,4625189.091,7
6/6/2016,16:12:57,376751.7003,4625186.561,6.9
6/6/2016,16:12:58,376749.8403,4625184.021,6.8
6/6/2016,16:12:59,376747.9803,4625181.471,6.8
6/6/2016,16:13:00,376746.1103,4625178.921,6.6
6/6/2016,16:13:01,376744.2303,4625176.371,6.5
6/6/2016,16:13:02,376742.3603,4625173.811,6.4
6/6/2016,16:13:03,376740.5003,4625171.251,6.4
6/6/2016,16:13:05,376738.6403,4625168.701,6.2
6/6/2016,16:13:06,376736.7903,4625166.141,6.1
6/6/2016,16:13:07,376734.9603,4625163.591,5.9
6/6/2016,16:13:08,376733.1503,4625161.041,5.8
6/6/2016,16:13:09,376731.3603,4625158.491,5.6
6/6/2016,16:13:10,376729.5903,4625155.951,5.5
6/6/2016,16:13:11,376727.8503,4625153.431,5.4
6/6/2016,16:13:12,376726.1403,4625150.911,5.3
6/6/2016,16:13:13,376724.4703,4625148.401,5.1
6/6/2016,16:13:14,376722.8003,4625145.891,4.9
6/6/2016,16:13:15,376721.1503,4625143.401,4.6
6/6/2016,16:13:16,376719.4903,4625140.911,4.4
6/6/2016,16:13:17,376717.8203,4625138.411,4.2
6/6/2016,16:13:18,376716.1203,4625135.921,4
6/6/2016,16:13:20,376714.3803,4625133.431,3.9
6/6/2016,16:13:21,376712.5903,4625130.931,3.8
6/6/2016,16:13:22,376710.7403,4625128.421,3.6
6/6/2016,16:13:23,376708.8203,4625125.911,3.5
6/6/2016,16:13:24,376706.8203,4625123.391,3.4
6/6/2016,16:13:25,376704.7203,4625120.851,3.3
6/6/2016,16:13:26,376702.5403,4625118.301,3.2
6/6/2016,16:13:27,376700.3003,4625115.741,3.1
6/6/2016,16:13:28,376698.0403,4625113.171,3.1
6/6/2016,16:13:29,376695.8003,4625110.601,2.9
6/6/2016,16:13:30,376693.6203,4625108.021,2.8
6/6/2016,16:13:31,376691.5303,4625105.461,2.6
6/6/2016,16:13:32,376689.5803,4625102.891,2.6
6/6/2016,16:13:33,376687.7903,4625100.341,2.6
6/6/2016,16:13:35,376686.2103,4625097.801,2.5
6/6/2016,16:13:36,376684.8703,4625095.271,2.5
6/6/2016,16:13:37,376683.8003,4625092.761,2.4
6/6/2016,16:13:38,376683.0603,4625090.281,2.2
6/6/2016,16:13:39,376682.6503,4625087.831,2
6/6/2016,16:13:40,376682.5703,4625085.441,1.7
6/6/2016,16:13:41,376682.7903,4625083.171,1.6
6/6/2016,16:13:42,376683.2703,4625081.041,1.4
6/6/2016,16:13:43,376684.0103,4625079.101,1.3
6/6/2016,16:13:44,376684.9803,4625077.381,1.2
6/6/2016,16:13:45,376686.1503,4625075.931,1.2
6/6/2016,16:13:46,376687.5003,4625074.781,1.3
6/6/2016,16:13:47,376689.0003,4625073.981,1.5
6/6/2016,16:13:49,376690.6403,4625073.561,1.5
6/6/2016,16:13:50,376692.3803,4625073.561,1.7
6/6/2016,16:13:51,376694.2003,4625074.021,2
6/6/2016,16:13:52,376696.0903,4625074.961,2.2
6/6/2016,16:13:53,376698.0303,4625076.341,2.3
6/6/2016,16:13:54,376700.0103,4625078.121,2.4
6/6/2016,16:13:55,376702.0303,4625080.251,2.5
6/6/2016,16:13:56,376704.0703,4625082.681,2.6
6/6/2016,16:13:57,376706.1303,4625085.351,2.6
6/6/2016,16:13:58,376708.1903,4625088.231,2.7
6/6/2016,16:13:59,376710.2603,4625091.251,2.9
6/6/2016,16:14:00,376712.3103,4625094.391,2.9
6/6/2016,16:14:01,376714.3403,4625097.571,3
6/6/2016,16:14:02,376716.3503,4625100.771,3.1
6/6/2016,16:14:04,376718.3203,4625103.921,3.3
6/6/2016,16:14:05,376720.2503,4625106.991,3.4
6/6/2016,16:14:06,376722.1303,4625109.971,3.4
6/6/2016,16:14:07,376723.9703,4625112.881,3.5
6/6/2016,16:14:08,376725.7903,4625115.721,3.7
6/6/2016,16:14:09,376727.5703,4625118.501,3.9
6/6/2016,16:14:10,376729.3403,4625121.221,4
6/6/2016,16:14:11,376731.0803,4625123.911,4.2
6/6/2016,16:14:12,376732.8103,4625126.561,4.4
6/6/2016,16:14:13,376734.5303,4625129.181,4.6
6/6/2016,16:14:14,376736.2503,4625131.791,4.9
6/6/2016,16:14:15,376737.9603,4625134.391,5.2
6/6/2016,16:14:16,376739.6803,4625136.991,5.4
6/6/2016,16:14:18,376741.4103,4625139.601,5.7
6/6/2016,16:14:19,376743.1503,4625142.221,5.8
6/6/2016,16:14:20,376744.9003,4625144.861,5.9
6/6/2016,16:14:21,376746.6603,4625147.501,6
6/6/2016,16:14:22,376748.4303,4625150.161,6.2
6/6/2016,16:14:23,376750.2003,4625152.831,6.3
6/6/2016,16:14:24,376751.9803,4625155.511,6.3
6/6/2016,16:14:25,376753.7603,4625158.211,6.5
6/6/2016,16:14:26,376755.5503,4625160.921,6.6
6/6/2016,16:14:27,376757.3403,4625163.641,6.7
6/6/2016,16:14:28,376759.1303,4625166.381,6.8
6/6/2016,16:14:29,376760.9303,4625169.131,6.7
6/6/2016,16:14:30,376762.7303,4625171.891,6.7
6/6/2016,16:14:32,376764.5303,4625174.671,6.6
6/6/2016,16:14:33,376766.3303,4625177.461,6.7
6/6/2016,16:14:34,376768.1203,4625180.251,6.8
6/6/2016,16:14:35,376769.9203,4625183.041,7
6/6/2016,16:14:36,376771.7103,4625185.831,7.1
6/6/2016,16:14:37,376773.5003,4625188.611,7.1
6/6/2016,16:14:38,376775.2903,4625191.381,7.2
6/6/2016,16:14:39,376777.0703,4625194.141,7.2
6/6/2016,16:14:40,376778.8403,4625196.881,6.9
6/6/2016,16:14:41,376780.6003,4625199.591,6.9
6/6/2016,16:14:42,376782.3603,4625202.281,7
6/6/2016,16:14:43,376784.1003,4625204.951,7.1
6/6/2016,16:14:44,376785.8503,4625207.591,7.2
6/6/2016,16:14:45,376787.5903,4625210.211,7.2
6/6/2016,16:14:47,376789.3303,4625212.821,7.4
6/6/2016,16:14:48,376791.0903,4625215.431,7.3
6/6/2016,16:14:49,376792.8603,4625218.041,7.4
6/6/2016,16:14:50,376794.6603,4625220.671,7.4
6/6/2016,16:14:51,376796.4803,4625223.311,7.5
6/6/2016,16:14:52,376798.3403,4625225.991,7.5
6/6/2016,16:14:53,376800.2303,4625228.701,7.3
6/6/2016,16:14:54,376802.1703,4625231.451,7.5
6/6/2016,16:14:55,376804.1603,4625234.251,7.6
6/6/2016,16:14:56,376806.2103,4625237.121,7.7
6/6/2016,16:14:58,376808.3103,4625240.041,7.5
6/6/2016,16:14:59,376810.4603,4625243.011,7.6
6/6/2016,16:15:00,376812.6503,4625246.041,7.7
6/6/2016,16:15:01,376814.8803,4625249.121,7.5
6/6/2016,16:15:02,376817.1303,4625252.241,7.7
6/6/2016,16:15:04,376819.4003,4625255.401,7.7
6/6/2016,16:15:05,376821.6903,4625258.591,7.7
6/6/2016,16:15:06,376823.9903,4625261.811,7.8
6/6/2016,16:15:08,376826.2803,4625265.061,7.7
6/6/2016,16:15:09,376828.5703,4625268.341,7.6
6/6/2016,16:15:10,376830.8503,4625271.631,7.6
6/6/2016,16:15:11,376833.1003,4625274.931,7.7
6/6/2016,16:15:13,376835.3303,4625278.251,7.7
6/6/2016,16:15:14,376837.5203,4625281.551,7.6
6/6/2016,16:15:15,376839.6603,4625284.821,7.6
6/6/2016,16:15:16,376841.7503,4625288.031,7.8
6/6/2016,16:15:17,376843.7703,4625291.161,7.7
6/6/2016,16:15:18,376845.7203,4625294.191,7.7
6/6/2016,16:15:20,376847.5803,4625297.081,7.5
6/6/2016,16:15:21,376849.3503,4625299.831,7.4
6/6/2016,16:15:22,376851.0103,4625302.401,7.6
6/6/2016,16:15:23,376852.5603,4625304.771,7.6
6/6/2016,16:15:24,376853.9803,4625306.911,7.6
6/6/2016,16:15:25,376855.2703,4625308.811,7.6
6/6/2016,16:15:26,376856.4203,4625310.451,7.6
6/6/2016,16:15:27,376857.4303,4625311.831,7.6
6/6/2016,16:15:28,376858.3403,4625313.001,7.7
6/6/2016,16:15:29,376859.1603,4625314.001,7.6
6/6/2016,16:15:31,376859.9103,4625314.881,7.6
6/6/2016,16:15:32,376860.6203,4625315.681,7.6
6/6/2016,16:15:33,376861.3103,4625316.441,7.5
6/6/2016,16:15:34,376862.0003,4625317.201,7.5
6/6/2016,16:15:35,376862.7103,4625318.001,7.6
6/6/2016,16:15:36,376863.4703,4625318.891,7.7
6/6/2016,16:15:37,376864.3003,4625319.911,7.8
6/6/2016,16:15:38,376865.2203,4625321.101,7.8
6/6/2016,16:15:39,376866.2503,4625322.511,7.7
6/6/2016,16:15:41,376867.4203,4625324.161,7.6
6/6/2016,16:15:42,376868.7003,4625326.011,7.6
6/6/2016,16:15:43,376870.0903,4625328.021,7.7
6/6/2016,16:15:44,376871.5503,4625330.121,7.8
6/6/2016,16:15:46,376873.0803,4625332.261,7.7
6/6/2016,16:15:47,376874.6403,4625334.371,7.8
6/6/2016,16:15:48,376876.2303,4625336.401,7.8
6/6/2016,16:15:49,376877.8203,4625338.281,7.9
6/6/2016,16:15:51,376879.3803,4625339.971,7.9
6/6/2016,16:15:52,376880.9103,4625341.401,7.8
6/6/2016,16:15:53,376882.3703,4625342.511,7.8
6/6/2016,16:15:54,376883.7603,4625343.241,7.8
6/6/2016,16:15:56,376885.0403,4625343.551,7.8
6/6/2016,16:15:57,376886.2203,4625343.451,7.9
6/6/2016,16:15:58,376887.2803,4625342.981,7.9
6/6/2016,16:15:59,376888.2203,4625342.171,7.9
6/6/2016,16:16:01,376889.0203,4625341.061,7.8
6/6/2016,16:16:02,376889.6903,4625339.681,7.9
6/6/2016,16:16:03,376890.2203,4625338.081,7.9
6/6/2016,16:16:04,376890.5903,4625336.281,7.9
6/6/2016,16:16:06,376890.8103,4625334.321,8
6/6/2016,16:16:07,376890.8603,4625332.241,8
6/6/2016,16:16:08,376890.7303,4625330.071,7.9
6/6/2016,16:16:09,376890.4303,4625327.861,7.9
6/6/2016,16:16:11,376889.9403,4625325.621,7.9
6/6/2016,16:16:12,376889.2803,4625323.381,7.9
6/6/2016,16:16:13,376888.4503,4625321.131,7.9
6/6/2016,16:16:14,376887.4703,4625318.861,8
6/6/2016,16:16:16,376886.3503,4625316.581,7.9
6/6/2016,16:16:17,376885.1103,4625314.291,7.9
6/6/2016,16:16:18,376883.7603,4625311.981,8
6/6/2016,16:16:19,376882.3103,4625309.651,7.9
6/6/2016,16:16:21,376880.7703,4625307.301,8
6/6/2016,16:16:22,376879.1603,4625304.941,7.9
6/6/2016,16:16:23,376877.4903,4625302.551,7.8
6/6/2016,16:16:24,376875.7803,4625300.141,7.9
6/6/2016,16:16:26,376874.0303,4625297.711,7.9
6/6/2016,16:16:27,376872.2603,4625295.261,8
6/6/2016,16:16:28,376870.5303,4625292.811,7.9
6/6/2016,16:16:29,376868.8703,4625290.391,8.1
6/6/2016,16:16:31,376867.3403,4625288.031,8
6/6/2016,16:16:32,376865.9803,4625285.761,8.1
6/6/2016,16:16:33,376864.8303,4625283.611,8.1
6/6/2016,16:16:34,376863.9503,4625281.591,8
6/6/2016,16:16:36,376863.3803,4625279.751,8.3
6/6/2016,16:16:37,376863.1603,4625278.101,8.3
6/6/2016,16:16:38,376863.3503,4625276.671,8.3
6/6/2016,16:16:39,376864.0003,4625275.501,8.4
6/6/2016,16:16:41,376865.1403,4625274.601,8.4
6/6/2016,16:16:42,376866.8203,4625274.011,8.4
6/6/2016,16:16:43,376869.0503,4625273.721,8.4
6/6/2016,16:16:44,376871.7003,4625273.701,8.4
6/6/2016,16:16:46,376874.6503,4625273.881,8.4
6/6/2016,16:16:47,376877.8003,4625274.231,8.3
6/6/2016,16:16:48,376881.0203,4625274.671,8.4
6/6/2016,16:16:49,376884.1803,4625275.181,8.3
6/6/2016,16:16:51,376887.1803,4625275.691,8.3
6/6/2016,16:16:52,376889.8903,4625276.161,8.3
6/6/2016,16:16:53,376892.2003,4625276.521,8.3
6/6/2016,16:16:54,376893.9803,4625276.741,8.3
6/6/2016,16:16:56,376895.1103,4625276.761,8.2
6/6/2016,16:16:57,376895.4803,4625276.541,8.1
6/6/2016,16:16:58,376895.0503,4625276.031,8
6/6/2016,16:16:59,376893.8703,4625275.261,8.1
6/6/2016,16:17:01,376892.0603,4625274.251,8.1
6/6/2016,16:17:02,376889.6803,4625273.011,8.1
6/6/2016,16:17:03,376886.8403,4625271.571,8.4
6/6/2016,16:17:04,376883.6303,4625269.941,8.4
6/6/2016,16:17:06,376880.1303,4625268.131,8.5
6/6/2016,16:17:07,376876.4203,4625266.171,8.5
6/6/2016,16:17:08,376872.6103,4625264.091,8.5
6/6/2016,16:17:09,376868.7903,4625261.881,8.6
6/6/2016,16:17:11,376865.0303,4625259.581,8.6
6/6/2016,16:17:12,376861.4303,4625257.201,8.5
6/6/2016,16:17:13,376858.0403,4625254.761,8.5
6/6/2016,16:17:14,376854.8603,4625252.261,8.5
6/6/2016,16:17:16,376851.8803,4625249.711,8.5
6/6/2016,16:17:17,376849.0603,4625247.121,8.4
6/6/2016,16:17:18,376846.4003,4625244.491,8.3
6/6/2016,16:17:19,376843.8803,4625241.821,8.2
6/6/2016,16:17:21,376841.4803,4625239.131,8.2
6/6/2016,16:17:22,376839.1803,4625236.421,8
6/6/2016,16:17:23,376836.9803,4625233.701,7.9
6/6/2016,16:17:24,376834.8403,4625230.971,8
6/6/2016,16:17:26,376832.7603,4625228.241,8.1
6/6/2016,16:17:27,376830.7103,4625225.511,8
6/6/2016,16:17:28,376828.6903,4625222.791,7.9
6/6/2016,16:17:29,376826.6703,4625220.091,8
6/6/2016,16:17:31,376824.6703,4625217.391,7.9
6/6/2016,16:17:32,376822.6803,4625214.711,7.7
6/6/2016,16:17:33,376820.6903,4625212.031,7.4
6/6/2016,16:17:34,376818.7103,4625209.361,7.2
6/6/2016,16:17:35,376816.7403,4625206.701,7.2
6/6/2016,16:17:36,376814.7803,4625204.031,7.2
6/6/2016,16:17:37,376812.8203,4625201.371,7.4
6/6/2016,16:17:38,376810.8603,4625198.711,7.4
6/6/2016,16:17:40,376808.9203,4625196.041,7.5
6/6/2016,16:17:41,376806.9703,4625193.371,7.7
6/6/2016,16:17:42,376805.0303,4625190.691,7.7
6/6/2016,16:17:43,376803.0903,4625188.001,7.7
6/6/2016,16:17:44,376801.1503,4625185.311,7.5
6/6/2016,16:17:46,376799.2203,4625182.621,7.3
6/6/2016,16:17:47,376797.3003,4625179.931,7
6/6/2016,16:17:48,376795.3903,4625177.241,7
6/6/2016,16:17:49,376793.4903,4625174.551,7
6/6/2016,16:17:50,376791.6003,4625171.881,7
6/6/2016,16:17:51,376789.7303,4625169.221,7
6/6/2016,16:17:52,376787.8803,4625166.571,7
6/6/2016,16:17:53,376786.0403,4625163.941,6.9
6/6/2016,16:17:54,376784.2203,4625161.331,6.9
6/6/2016,16:17:55,376782.4203,4625158.741,6.8
6/6/2016,16:17:56,376780.6503,4625156.181,6.8
6/6/2016,16:17:58,376778.9003,4625153.651,6.7
6/6/2016,16:17:59,376777.1603,4625151.131,6.7
6/6/2016,16:18:00,376775.4403,4625148.641,6.6
6/6/2016,16:18:01,376773.7203,4625146.171,6.5
6/6/2016,16:18:02,376772.0103,4625143.711,6.5
6/6/2016,16:18:03,376770.3003,4625141.271,6.5
6/6/2016,16:18:04,376768.5803,4625138.841,6.4
6/6/2016,16:18:05,376766.8503,4625136.431,6.2
6/6/2016,16:18:06,376765.1103,4625134.021,6.2
6/6/2016,16:18:07,376763.3503,4625131.621,6.1
6/6/2016,16:18:08,376761.5703,4625129.231,6
6/6/2016,16:18:09,376759.7603,4625126.841,5.8
6/6/2016,16:18:10,376757.9303,4625124.451,5.6
6/6/2016,16:18:11,376756.0903,4625122.051,5.5
6/6/2016,16:18:12,376754.2503,4625119.661,5.3
6/6/2016,16:18:13,376752.4103,4625117.251,5.1
6/6/2016,16:18:14,376750.5803,4625114.841,4.9
6/6/2016,16:18:15,376748.7803,4625112.411,4.6
6/6/2016,16:18:17,376747.0203,4625109.971,4.4
6/6/2016,16:18:18,376745.2903,4625107.501,4.2
6/6/2016,16:18:19,376743.6303,4625105.021,4.1
6/6/2016,16:18:20,376742.0203,4625102.511,3.9
6/6/2016,16:18:21,376740.4903,4625099.981,3.8
6/6/2016,16:18:22,376739.0503,4625097.411,3.6
6/6/2016,16:18:23,376737.6903,4625094.821,3.5
6/6/2016,16:18:24,376736.4203,4625092.181,3.4
6/6/2016,16:18:25,376735.2403,4625089.501,3.4
6/6/2016,16:18:26,376734.1403,4625086.771,3.3
6/6/2016,16:18:27,376733.1303,4625083.991,3.3
6/6/2016,16:18:28,376732.2003,4625081.151,3.1
6/6/2016,16:18:29,376731.3503,4625078.251,3.1
6/6/2016,16:18:30,376730.5803,4625075.271,2.9
6/6/2016,16:18:31,376729.8903,4625072.221,2.9
6/6/2016,16:18:32,376729.2703,4625069.091,2.8
6/6/2016,16:18:33,376728.7303,4625065.881,2.7
6/6/2016,16:18:34,376728.2503,4625062.571,2.5
6/6/2016,16:18:36,376727.8503,4625059.171,2.4
6/6/2016,16:18:37,376727.5303,4625055.731,2.3
6/6/2016,16:18:38,376727.2903,4625052.311,2.1
6/6/2016,16:18:39,376727.1503,4625048.951,1.9
6/6/2016,16:18:40,376727.1003,4625045.721,1.6
6/6/2016,16:18:41,376727.1603,4625042.681,1.5
6/6/2016,16:18:42,376727.3403,4625039.891,1.3
6/6/2016,16:18:43,376727.6403,4625037.391,1.3
6/6/2016,16:18:44,376728.0703,4625035.261,1.3
6/6/2016,16:18:45,376728.6403,4625033.551,1.5
6/6/2016,16:18:46,376729.3603,4625032.321,2.1
6/6/2016,16:18:47,376730.2303,4625031.621,2.1
6/6/2016,16:18:48,376731.2603,4625031.521,2.4
6/6/2016,16:18:49,376732.4403,4625032.001,2.4
6/6/2016,16:18:50,376733.7603,4625033.021,2.7
6/6/2016,16:18:51,376735.1803,4625034.511,3.2
6/6/2016,16:18:52,376736.7003,4625036.431,3.4
6/6/2016,16:18:53,376738.2803,4625038.721,4.1
6/6/2016,16:18:55,376739.9103,4625041.331,4.6
6/6/2016,16:18:56,376741.5603,4625044.191,4.9
6/6/2016,16:18:57,376743.2203,4625047.271,5.3
6/6/2016,16:18:58,376744.8603,4625050.491,5.4
6/6/2016,16:18:59,376746.4603,4625053.801,2.7
6/6/2016,16:19:00,376748.0103,4625057.161,2.8
6/6/2016,16:19:01,376749.4703,4625060.501,3
6/6/2016,16:19:02,376750.8403,4625063.791,3.1
6/6/2016,16:19:03,376752.1403,4625067.041,3.2
6/6/2016,16:19:04,376753.3703,4625070.231,3.3
6/6/2016,16:19:05,376754.5503,4625073.381,3.3
6/6/2016,16:19:06,376755.6903,4625076.491,3.5
6/6/2016,16:19:07,376756.8103,4625079.561,3.6
6/6/2016,16:19:08,376757.9303,4625082.591,3.7
6/6/2016,16:19:09,376759.0503,4625085.591,3.8
6/6/2016,16:19:10,376760.1803,4625088.561,3.9
6/6/2016,16:19:11,376761.3603,4625091.491,4
6/6/2016,16:19:12,376762.5803,4625094.401,4.1
6/6/2016,16:19:14,376763.8603,4625097.291,4.2
6/6/2016,16:19:15,376765.2203,4625100.161,4.4
6/6/2016,16:19:16,376766.6403,4625103.001,4.6
6/6/2016,16:19:17,376768.1303,4625105.831,5.1
6/6/2016,16:19:18,376769.6803,4625108.631,5.3
6/6/2016,16:19:19,376771.2703,4625111.421,5.5
6/6/2016,16:19:20,376772.9103,4625114.191,5.6
6/6/2016,16:19:21,376774.5903,4625116.941,5.8
6/6/2016,16:19:22,376776.2903,4625119.681,6
6/6/2016,16:19:23,376778.0203,4625122.391,6.2
6/6/2016,16:19:24,376779.7703,4625125.101,6.3
6/6/2016,16:19:25,376781.5303,4625127.781,6.5
6/6/2016,16:19:26,376783.2903,4625130.461,6.9
6/6/2016,16:19:27,376785.0403,4625133.121,6.9
6/6/2016,16:19:28,376786.8003,4625135.761,7
6/6/2016,16:19:29,376788.5503,4625138.401,7
6/6/2016,16:19:30,376790.3103,4625141.041,6.7
6/6/2016,16:19:31,376792.0703,4625143.681,6.7
6/6/2016,16:19:33,376793.8303,4625146.331,6.7
6/6/2016,16:19:34,376795.6103,4625148.991,7
6/6/2016,16:19:35,376797.4103,4625151.671,6.9
6/6/2016,16:19:36,376799.2203,4625154.361,7
6/6/2016,16:19:37,376801.0503,4625157.081,7
6/6/2016,16:19:38,376802.9003,4625159.831,7.3
6/6/2016,16:19:39,376804.7803,4625162.621,7.4
6/6/2016,16:19:40,376806.6903,4625165.441,7.3
6/6/2016,16:19:41,376808.6203,4625168.301,7.3
6/6/2016,16:19:42,376810.5903,4625171.201,7.2
6/6/2016,16:19:43,376812.5703,4625174.131,7.1
6/6/2016,16:19:44,376814.5803,4625177.101,7.5
6/6/2016,16:19:45,376816.6003,4625180.091,7.7
6/6/2016,16:19:46,376818.6403,4625183.111,8
6/6/2016,16:19:48,376820.6903,4625186.151,8
6/6/2016,16:19:49,376822.7403,4625189.201,8
6/6/2016,16:19:50,376824.8003,4625192.281,7.9
6/6/2016,16:19:52,376826.8503,4625195.361,7.8
6/6/2016,16:19:53,376828.9103,4625198.451,7.9
6/6/2016,16:19:54,376830.9603,4625201.551,7.7
6/6/2016,16:19:56,376832.9903,4625204.661,7.7
6/6/2016,16:19:57,376835.0303,4625207.761,7.6
6/6/2016,16:19:58,376837.0703,4625210.881,7.7
6/6/2016,16:19:59,376839.1203,4625214.021,7.6
6/6/2016,16:20:00,376841.2003,4625217.171,7.7
6/6/2016,16:20:02,376843.3003,4625220.351,7.8
6/6/2016,16:20:03,376845.4503,4625223.561,7.6
6/6/2016,16:20:04,376847.6503,4625226.811,7.7
6/6/2016,16:20:06,376849.9003,4625230.091,7.8
6/6/2016,16:20:07,376852.2203,4625233.431,8
6/6/2016,16:20:08,376854.6103,4625236.811,8.2
6/6/2016,16:20:10,376857.0903,4625240.251,8.3
6/6/2016,16:20:11,376859.6603,4625243.751,8.4
6/6/2016,16:20:12,376862.3203,4625247.291,8.4
6/6/2016,16:20:13,376865.0403,4625250.821,8.5
6/6/2016,16:20:15,376867.7903,4625254.281,8.5
6/6/2016,16:20:16,376870.5503,4625257.611,8.5
6/6/2016,16:20:17,376873.2903,4625260.751,8.5
6/6/2016,16:20:19,376875.9703,4625263.641,8.5
6/6/2016,16:20:20,376878.5703,4625266.211,8.4
6/6/2016,16:20:21,376881.0503,4625268.411,8.4
6/6/2016,16:20:23,376883.4003,4625270.181,8.3
6/6/2016,16:20:24,376885.5703,4625271.451,8.3
6/6/2016,16:20:25,376887.5403,4625272.171,8.3
6/6/2016,16:20:26,376889.2803,4625272.271,8.1
6/6/2016,16:20:28,376890.7703,4625271.721,8
6/6/2016,16:20:29,376892.0003,4625270.551,8.3
6/6/2016,16:20:30,376892.9703,4625268.831,8.4
6/6/2016,16:20:32,376893.6803,4625266.631,8.4
6/6/2016,16:20:33,376894.1303,4625264.021,8.8
6/6/2016,16:20:34,376894.3303,4625261.071,8.7
6/6/2016,16:20:36,376894.2703,4625257.841,8.7
6/6/2016,16:20:37,376893.9603,4625254.411,8.6
6/6/2016,16:20:38,376893.3903,4625250.851,8.5
6/6/2016,16:20:39,376892.5703,4625247.221,8.5
6/6/2016,16:20:41,376891.5003,4625243.591,8.3
6/6/2016,16:20:42,376890.1803,4625240.031,8
6/6/2016,16:20:43,376888.6103,4625236.611,7.9
6/6/2016,16:20:45,376886.8103,4625233.341,7.7
6/6/2016,16:20:46,376884.8003,4625230.211,7.8
6/6/2016,16:20:47,376882.6203,4625227.191,8
6/6/2016,16:20:49,376880.2903,4625224.281,8.3
6/6/2016,16:20:50,376877.8503,4625221.451,8.2
6/6/2016,16:20:51,376875.3103,4625218.691,8.1
6/6/2016,16:20:52,376872.7103,4625215.971,8.1
6/6/2016,16:20:54,376870.0803,4625213.271,8.1
6/6/2016,16:20:55,376867.4503,4625210.591,8.3
6/6/2016,16:20:56,376864.8403,4625207.891,8.2
6/6/2016,16:20:58,376862.2903,4625205.171,8.4
6/6/2016,16:20:59,376859.8103,4625202.401,8.4
6/6/2016,16:21:00,376857.4303,4625199.571,8.5
6/6/2016,16:21:02,376855.1403,4625196.701,8.4
6/6/2016,16:21:03,376852.9303,4625193.781,8.3
6/6/2016,16:21:04,376850.8003,4625190.841,8.2
6/6/2016,16:21:05,376848.7303,4625187.871,8.2
6/6/2016,16:21:07,376846.7103,4625184.891,8.3
6/6/2016,16:21:08,376844.7403,4625181.901,8.5
6/6/2016,16:21:09,376842.8203,4625178.911,8.6
6/6/2016,16:21:11,376840.9203,4625175.931,8.7
6/6/2016,16:21:12,376839.0403,4625172.961,8.6
6/6/2016,16:21:13,376837.1803,4625170.031,8.5
6/6/2016,16:21:15,376835.3203,4625167.131,8.4
6/6/2016,16:21:16,376833.4603,4625164.271,8.3
6/6/2016,16:21:17,376831.6003,4625161.451,8.2
6/6/2016,16:21:18,376829.7403,4625158.661,7.9
6/6/2016,16:21:20,376827.8803,4625155.911,7.4
6/6/2016,16:21:21,376826.0203,4625153.191,7.4
6/6/2016,16:21:22,376824.1703,4625150.501,7.4
6/6/2016,16:21:23,376822.3203,4625147.831,7.4
6/6/2016,16:21:24,376820.4703,4625145.191,7.4
6/6/2016,16:21:25,376818.6303,4625142.561,7.4
6/6/2016,16:21:26,376816.8003,4625139.951,7.5
6/6/2016,16:21:27,376814.9803,4625137.341,7.6
6/6/2016,16:21:29,376813.1803,4625134.751,7.5
6/6/2016,16:21:30,376811.3803,4625132.171,7.4
6/6/2016,16:21:31,376809.5903,4625129.581,7.3
6/6/2016,16:21:32,376807.8203,4625127.001,7.1
6/6/2016,16:21:33,376806.0603,4625124.421,7.1
6/6/2016,16:21:34,376804.3103,4625121.841,6.9
6/6/2016,16:21:35,376802.5703,4625119.261,6.8
6/6/2016,16:21:36,376800.8303,4625116.681,6.7
6/6/2016,16:21:37,376799.1103,4625114.091,6.6
6/6/2016,16:21:38,376797.3903,4625111.491,6.4
6/6/2016,16:21:39,376795.6803,4625108.881,6.2
6/6/2016,16:21:41,376793.9803,4625106.271,6.1
6/6/2016,16:21:42,376792.2903,4625103.641,5.9
6/6/2016,16:21:43,376790.6003,4625101.001,5.7
6/6/2016,16:21:44,376788.9203,4625098.341,5.4
6/6/2016,16:21:45,376787.2303,4625095.681,5.2
6/6/2016,16:21:46,376785.5303,4625093.011,4.8
6/6/2016,16:21:47,376783.8103,4625090.331,4.6
6/6/2016,16:21:48,376782.0703,4625087.651,4.4
6/6/2016,16:21:49,376780.3003,4625084.971,4.2
6/6/2016,16:21:50,376778.4803,4625082.301,4
6/6/2016,16:21:52,376776.6203,4625079.641,3.9
